3 Light Vanity Light with Stars in Black with Red,9176SBKSRD,(All) Irvin's Products|Vanity Lights||||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back and metal star accents, this wonderful over the mirror light is sure to compliment your decor with any of our decorator colors. Direct hardwire; 3 candelabra sockets,  3 x 60 watts maximum wattage. UL listed for dry locations. Smooth black with red stripe painted finish and textured arms with crimped pans. Made in the USA.",Out of stock - order to ship after 06/10/18,,,1,9-Inches high and 17.25-Inches wide and 8.5-Inches deep,1,82.00,,0.00,,0.00,1,9176SBKSRD.jpg,
3 Light Vanity Light with Stars in Sturbridge Mustard,9176SMU,(All) Irvin's Products|Vanity Lights||||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back and metal star accents, this wonderful over the mirror light is sure to compliment your decor with any of our decorator colors. Direct hardwire; 3 candelabra sockets,  3 x 60 watts maximum wattage. UL listed for dry locations. Smooth mustard painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9-Inches high and 17.25-Inches wide and 8.5-Inches deep,1,82.00,,0.00,,0.00,1,9176SMU.jpg,
3 Light Vanity Light with Stars in Sturbridge Red,9176SRD,(All) Irvin's Products|Vanity Lights||||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back and metal star accents, this wonderful over the mirror light is sure to compliment your decor with any of our decorator colors. Direct hardwire; 3 candelabra sockets,  3 x 60 watts maximum wattage. UL listed for dry locations. Smooth dark country red painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9-Inches high and 17.25-Inches wide and 8.5-Inches deep,1,82.00,,0.00,,0.00,1,9176SRD.jpg,
3 Light Vanity Light with Stars in Sturbridge White,9176SWH,(All) Irvin's Products|Vanity Lights||||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back and metal star accents, this wonderful over the mirror light is sure to compliment your decor with any of our decorator colors. Direct hardwire; 3 candelabra sockets,  3 x 60 watts maximum wattage. UL listed for dry locations. Smooth antique white painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9-Inches high and 17.25-Inches wide and 8.5-Inches deep,1,82.00,,0.00,,0.00,1,9176SWH.jpg,
3 Tier Organizer,K17-01,(All) Irvin's Products|Kitchen - Tabletop||||||||,"Every modern hostess has a 3-Tier Organizer in her arsenal of serving and display pieces. Our farmhouse style organizer is as appealing as it is functional. Antique tin finish on tray and antique white paint on wood center. Use on counter to display fruit, cupcakes, or whatever you like. Pans are metal and center is wood.",In Stock,,,1,24-Inches high and 14-Inches diameter,1,33.50,,0.00,,0.00,1,K17-01.jpg,
3 Tier Organizer in White,K17-01WB,(All) Irvin's Products|Kitchen - Tabletop|(Newest) Products|||||||,The 3 Tier Organizer in White Enamel is a great piece to contain clutter on the kitchen counter.  It also makes a wonderful piece for buffet presentations. The easy clean enameled finish makes this a perfect choice. Imported. White finish with black accent. Solid metal trays with wood center. .,Out of stock - order to ship after 06/15/18,,,1,24-Inches high and 14.25-Inches diameter,1,33.50,,0.00,,0.00,1,K17-01WB.jpg,
3 Tier Wire Organizer in Smokey Black,K18-04SM,(All) Irvin's Products|Kitchen - Tabletop|(Newest) Products|||||||,The 3 Tier Wire Organizer in Smokey Black is the standard in farmhouse decorating today. Imagine how beautifully organized your counter will be with everything in it's place and a place for everything! Imported. Smokey black finish. Solid metal construction. Metal handle with wooden bale.,Out of stock - order to ship after 06/15/18,,,1,28-Inches high and 14-Inches diameter,1,34.00,,0.00,,0.00,1,K18-04SM.jpg,
3-Arm Westford Ceiling Light in Textured Black,9181BK,(All) Irvin's Products|Ceiling Lights||||||||,"A uniquely primitive ceiling light for those customers who prefer primitive, simple lighting choices. The Three-Arm Primitive Ceiling Light is perfect for your entryway, hallway or laundry room. Candelabra sockets, 3 x 60 watts maximum wattage; Direct hardwire mount. UL listed for dry locations. Textured black finish. Made in the USA.",In Stock,,,1,14.5-Inches high and 8.25-Inches diameter,1,111.75,,0.00,,0.00,1,9181BK.jpg,
3-Tube Decorative Candle Mold in Antique Tin,K17-27BZ,(All) Irvin's Products|Kitchen - Tabletop||||||||,This unique candlemold reproduction exudes stately elegance. Pairing with some flower stems will create a gorgeous piece for your beautifully appointed shelves. Perfect for a tabletop grouping or side table vignette. Antique Tin finish. Decorative use only. Makes a fine centerpiece that can be filled with flowers or decorative twigs. Metal construction. Imported. . .,In Stock,,,1,9.5-Inches high and 7.5-Inches wide and 4-Inches deep,1,7.00,,0.00,,0.00,1,K17-27BZ.jpg,
3-Tube Decorative Candle Mold in Smokey Black,K17-27SM,(All) Irvin's Products|Kitchen - Tabletop||||||||,This unique candlemold reproduction exudes stately elegance. Pairing with some flower stems will create a gorgeous piece for your beautifully appointed shelves. Perfect for a tabletop grouping or side table vignette. Smokey Black finish. Decorative use only. Makes a fine centerpiece that can be filled with flowers or decorative twigs. Metal construction. . .,In Stock,,,1,9.5-Inches high and 7.5-Inches wide and 4-Inches deep,1,7.00,,0.00,,0.00,1,K17-27SM.jpg,
36-Inch Tinner's Lantern with Chisel in Blackened Tin,803CBT,(All) Irvin's Products|Accent Lighting||||||||,"Our newest lantern addition is an oversized beauty with all the quality and detail that we give our traditional sized lanterns. Created by Irvin himself, the Tinner's Lantern is hand-punched and finished as when Irvin first started creating tinware. Indulge yourself with this piece and you will have a conversation piece that will stand the test of time. Standard socket, 1 x 60 watts maximum wattage; Wired with 7-foot cord and line switch; Plugs into wall outlet. UL listed for dry locations. Made in the USA.",In Stock,,,1,36-Inches high and 13-Inches diameter,1,99.00,,0.00,,0.00,1,803CBT.jpg,
4 Light Vanity Light in Americana Red,9185TPLR,(All) Irvin's Products|Vanity Lights||||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back, this wonderful over the mirror light is sure to compliment your decor. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Textured dark country red painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9-Inches high and 24-Inches wide and 8.5-Inches deep,1,107.00,,0.00,,0.00,1,9185TPLR.jpg,
4 Light Vanity Light in Black,9185TBOR,(All) Irvin's Products|Vanity Lights||||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back, this wonderful vanity light is sure to compliment your decor. Direct hardwire; 4 candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Textured black over red painted finish and textured arms with crimped pans. Made in the USA.",Out of stock - order to ship after 05/20/18,,,1,9-Inches high and 24-Inches wide and 8.5-Inches deep,1,107.00,,0.00,,0.00,1,9185TBOR.jpg,
4 Light Vanity Light in Espresso with Salem Brick,9185TESB,(All) Irvin's Products|Vanity Lights||||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back, this wonderful vanity light is sure to compliment your decor. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Textured espresso with red stripe painted finish and textured black arms with crimped pans. Made in the USA.",In Stock,,,1,9-Inches high and 24-Inches wide and 8.5-Inches deep,1,107.00,,0.00,,0.00,1,9185TESB.jpg,
4 Light Vanity Light in Farmhouse White,9185FWH,(All) Irvin's Products|Vanity Lights|(Newest) Products|||||||,"A classic country lighting fixture designed to illuminate your bathroom with the ease and charm of days gone by. With a handpainted and slightly distressed wooden back, this wonderful vanity light is sure to compliment your decor. Direct hardwire; 4 candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Textured black over red painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9-Inches high and 24-Inches wide and 8.5-Inches deep,1,117.00,,0.00,,0.00,1,9185FWH.jpg,
4 Light Vanity Light in Hartford Black over Red,9185H1,(All) Irvin's Products|Vanity Lights||||||||,"Designed in a sturdy homespun wood with a black over red finish, our 4-Arm Mirror Light is the perfect decorating accessory. Equally at home above a powder room or hallway setting of a mirror and a table, it will produce plenty of light as it mirrors the homespun beauty of the past. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed black over red painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9.5-Inches high and 24-Inches wide and 7.75-Inches deep,1,117.00,,0.00,,0.00,1,9185H1.jpg,
4 Light Vanity Light in Hartford Black with Red Stripe,9185H12,(All) Irvin's Products|Vanity Lights||||||||,"Designed in a sturdy homespun wood in a black with a red stripe finish, our 4-arm Mirror Light is the perfect decorating accessory. Equally at home above a powder room or hallway setting of a mirror and a table, it will product plenty of light as it mirrors the homespun beauty of the past. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed black over red with a red stripe painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9.5-Inches high and 24-Inches wide and 7.75-Inches deep,1,117.00,,0.00,,0.00,1,9185H12.jpg,
4 Light Vanity Light in Hartford Mustard over Red,9185H3,(All) Irvin's Products|Vanity Lights||||||||,"Designed in a sturdy homespun wood with a mustard over red finish, our 4-Arm Mirror Light is the perfect decorating accessory. Equally at home above a powder room or hallway setting of a mirror and a table, it will produce plenty of light as it mirrors the homespun beauty of the past. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed mustard over red painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9.5-Inches high and 24-Inches wide and 7.75-Inches deep,1,117.00,,0.00,,0.00,1,9185H3.jpg,
4 Light Vanity Light in Hartford Pumpkin,9185H4,(All) Irvin's Products|Vanity Lights||||||||,"Designed in a sturdy homespun wood with metal back plate, our 4 Arm Mirror Light is the perfect decorating accessory. Equally at home above a powder room or hallway setting of a mirror and a table, it will produce plenty of light as it mirrors the homespun beauty of the past. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed pumpkin over black with a black stripe painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9.5-Inches high and 24-Inches wide and 7.75-Inches deep,1,117.00,,0.00,,0.00,1,9185H4.jpg,
4 Light Vanity Light in Hartford Red over Black,9185H2,(All) Irvin's Products|Vanity Lights||||||||,"Designed in a sturdy homespun wood with a red over black finish, our 4-arm Mirror Light is the perfect decorating accessory. Equally at home above a powder room or hallway setting of a mirror and a table, it will produce plenty of light as it mirrors the homespun beauty of the past. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed red over black painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9.5-Inches high and 24-Inches wide and 7.75-Inches deep,1,117.00,,0.00,,0.00,1,9185H2.jpg,
4 Light Vanity Light in Hartford Red with Black Stripe,9185H21,(All) Irvin's Products|Vanity Lights||||||||,"Designed in a sturdy homespun wood in a red with a black stripe finish, our Mirror Light is the perfect decorating accessory. Equally at home above a powder room or hallway setting of a mirror and a table, it will produce plenty of light as it mirrors the homespun beauty of the past. Direct hardwire; Four candelabra sockets,  4 x 60 watts maximum wattage. UL listed for dry locations. Heavily distressed red over black with black stripe painted finish and textured arms with crimped pans. Made in the USA.",In Stock,,,1,9.5-Inches high and 24-Inches wide and 7.75-Inches deep,1,117.00,,0.00,,0.00,1,9185H21.jpg,
