"Lavender Poly Ribbon - 1 1/4"" x 250yds",P8-08,N|o| |o|p|t|i|o|n,Home|Ribbons & Bows|Splendorette Poly Ribbon,,,No set.,,No dim.,"Splendorette Poly Ribbon
Berwick brand
100% polypropylene
Made in U.S.A.

Price per roll.",1,$9.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lavender-Poly-Ribbon-1-1-4-x-250yds/splendoretteribbon_lavender.jpg?bw=1000&w=1000&bh=1000&h=1000
Crystalized Tissue-Bronze (2 sided),CY3000-200G,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Pearlescence Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 200 sheets/pack","200 sheets per package.
20"" x 30"" sheet size.
Price per package.",1,$75.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Crystalized-Tissue-Bronze-2-sided/CY3000-200.jpg?bw=1000&w=1000&bh=1000&h=1000
"Jute Pouches - 8"" x 12""",JUTE35,N|o| |o|p|t|i|o|n,Home|Bags - Organza/Pouches,,,No set.,,100/case,"Jute Pouches
100 Bags per case
Price per case

Includes Jute drawstring",1,$96.00 ,,,,,,,http://www.packagingsource.com/resize/images/Jute-Pouches.jpg?bw=1000&w=1000&bh=1000&h=1000
Lovey Dovey Gift Wrap Paper,B313,Please Select Size,Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lovey-Dovey-Gift-Wrap-Paper/B313c.jpg?bw=1000&w=1000&bh=1000&h=1000
Lovey Dovey Gift Wrap Paper,B313,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lovey-Dovey-Gift-Wrap-Paper/B313c.jpg?bw=1000&w=1000&bh=1000&h=1000
Lovey Dovey Gift Wrap Paper,B313,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lovey-Dovey-Gift-Wrap-Paper/B313c.jpg?bw=1000&w=1000&bh=1000&h=1000
Lovey Dovey Gift Wrap Paper,B313,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lovey-Dovey-Gift-Wrap-Paper/B313c.jpg?bw=1000&w=1000&bh=1000&h=1000
Lovey Dovey Gift Wrap Paper,B313,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lovey-Dovey-Gift-Wrap-Paper/B313c.jpg?bw=1000&w=1000&bh=1000&h=1000
Lovey Dovey Gift Wrap Paper,B313,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lovey-Dovey-Gift-Wrap-Paper/B313c.jpg?bw=1000&w=1000&bh=1000&h=1000
Lovey Dovey Gift Wrap Paper,B313,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|All Occasion/Everyday/Floral Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Lovey-Dovey-Gift-Wrap-Paper/B313c.jpg?bw=1000&w=1000&bh=1000&h=1000
Enviro Euro Tote Shopping Bags,ETROD ENVIRO,Please Select a Color|Black|Chartreuse|Chocolate|Metallic Gold|Metallic Silver|Navy|Shimmer Avocado|Shimmer Turquoise|Storm Grey|White,Home|Bags - Euro Tote Bags|Enviro Eurotote Shopping Bags,,,No set.,,"8"" x 4"" x 10"" - 200/case","Enviro Euro Tote Shopping Bags.

Made with earth friendly materials, Enviro Euro Tote Bags are the latest in eco-friendly styling.  Bags are made with 100% recycled paper, printed with soy based inks and feature natural cotton handles and cardboard bottom inserts for added stability. Available in a range of sizes and soothing earth tones, the bags are stunning with hot stamp or four color process print.

175 GSM
Case Pack: 200
Price per case.
Please choose color from drop down menu above.

Contact customer service at 1-800-624-6244 for custom printed pricing.",1,$139.80 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Enviro-Euro-Tote-Shopping-Bags/enviro_european_shopping_ba.jpg?bw=1000&w=1000&bh=1000&h=1000
Crystalized Tissue-Pewter (2 sided),CY2004-200F,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Pearlescence Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 200 sheets/pack","200 sheets per package.
20"" x 30"" sheet size.
Price per package.",1,$59.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Crystalized-Tissue-Pewter-2-sided/CY2004-200.jpg?bw=1000&w=1000&bh=1000&h=1000
Two-Piece Lock Corner Box,GB1474,Please Select a Color|Natural Kraft|White Gloss,Home|Boxes - Gift & Apparel|Two Piece Lock Corner Gift Boxes,,,No set.,,"14"" x 7"" x 4"" - 100/case","Two Piece Lock Corner Gift Box
White Gloss or Natural Kraft
Price per case
100 per case
Use: Two Liquor, Wine Bottles",1,$116.20 ,,,,,,,http://www.packagingsource.com/resize/images/White-2-piece-lock-corner.jpg?bw=1000&w=1000&bh=1000&h=1000
Hats & Mittens Tissue Paper,TI-626 T,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Holiday Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 240 sheets/pack","Wholesale Tissue Paper
240 sheets per package
Sheets size: 20"" x 30""",1,$39.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Hats-Mittens-Tissue-Paper/hats_and_mittens_tissue_pap.jpg?bw=1000&w=1000&bh=1000&h=1000
Island Pink Ice Shopping Bags (Vogue),1612ISL,N|o| |o|p|t|i|o|n,Home|Bags - Paper Shopping|Island Pink Ice Shopping Bags,,,No set.,,"16"" x 6"" x 12"" - 250/case","Island Pink Ice Collection
250 bags per case
Price per case
White Kraft Paper with 100% Ice Overprint and White Handles.",1,$169.00 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Light-Pink-Ice-Shopping-Bags-Cub/Island-Pink-Ice-Shopping-Bag-Collection.jpg?bw=1000&w=1000&bh=1000&h=1000
"Island Collection Eurototes - 20"" x 7"" x 16""",ISLAND-20716,Please select a bag color|Fuchsia|Island Blue|Lime|Tangerine,Home|Bags - Euro Tote Bags|Island Collection Eurotote Shopping Bags,,,No set.,,"20"" x 7"" x 16"" - 50/case","Size: 20"" x 7"" x 16""
Handle: Cotton Cord
Thickness: 157 gsm
Case Pack: 50 bags
*Specify color above
Customization is available. 500 pc minimum order. Contact customer service for details.",1,$114.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Island-Collection-Eurototes-7-x-3-x-6/Island-Tote-Shopping-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Plaid Pocket Frosted - Debbie,CO-269-D,N|o| |o|p|t|i|o|n,Home|Closeout Packaging|Closeout Bags|Christmas Bag Closeouts - Debbie Sizes 2,,,No set.,,"10"" x 5"" x 13"" - 100/case","Closeout Holiday Packaging
Plaid Pocket Frosted (right)
100 bags per case
Price per case",1,$45.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Harlequin-Santa-Debbie/DebbieAssortment2CLOSEOUT.jpg?bw=1000&w=1000&bh=1000&h=1000
Purple Spring-Fill Crinkle Cut Shred,C40-PU,N|o| |o|p|t|i|o|n,Home|Shreds|Crinkle Cut Shred|40 lb Spring-Fill Crinkle Cut,,,No set.,,40# Box,"40 lb box
Purple Crinkle Cut Shred",1,$109.00 ,,,,,,,http://www.packagingsource.com/resize/images/Springfill_Crinkle_Purple.jpg?bw=1000&w=1000&bh=1000&h=1000
Berry Flourish Tissue Paper,BFB-T,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Exclusive Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 240 sheets/pack","The Packaging Source Exclusive Designer Print Tissue Paper
20"" x 30""
240 sheets per package
Price per package",1,$25.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Berry-Flourish-Tissue-Paper/berryflourishblacktissue.jpg?bw=1000&w=1000&bh=1000&h=1000
Winter Birds Paper Shopping Bags (Cub),WINTBIRD-C,N|o| |o|p|t|i|o|n,Home|Closeout Packaging|Closeout Bags|Winter Birds Paper Shopping Bags,,,No set.,,"8"" x 5"" x 10"" - 100/case","Winter Birds Paper Shopping Bags
100 bags per case.
Price per case.
Made in the USA.",1,$39.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Winter-Birds-Paper-Shopping-Bags-Cub/Winter-Birds-Holiday-Shopping-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
Frosted Clear Shopping Bags,FFL5383,N|o| |o|p|t|i|o|n,Home|Bags - Frosted Bags|Frosted Clear Shopping Bags,,,No set.,,"5"" x 3"" x 8"" - 250/case","Frosted Clear Shopping Bags
Soft Loop Handles
4 mil. Thinkness
250 bags/case
Price per case",1,$66.55 ,,,,,,,http://www.packagingsource.com/resize/images/Frosted-Clear-Shopping-Bags.jpg?bw=1000&w=1000&bh=1000&h=1000
White Apparel Boxes,AB1071-W,N|o| |o|p|t|i|o|n,Home|Boxes - Gift & Apparel|Apparel Boxes - White,,,No set.,,"10"" x 7"" x 1 1/4"" - 100/case",Price per case.,1,$34.90 ,,,,,,,http://www.packagingsource.com/resize/images/White-Pop-up-Apparel-Boxes.jpg?bw=1000&w=1000&bh=1000&h=1000
White Gift Boxes,GW 882,N|o| |o|p|t|i|o|n,Home|Boxes - Gift & Apparel|Gift Boxes - White,,,No set.,,"8 1/2"" x 8 1/2"" x 2"" - 100/case",Price per case.,1,$49.80 ,,,,,,,http://www.packagingsource.com/resize/images/White-Gift-Boxes.jpg?bw=1000&w=1000&bh=1000&h=1000
Natural Kraft Tint Shopping Bags (Vogue),NTV,Please select a bag color|Black|Cerise|Chocolate|Forest Green|Hunter Green|Navy|Olive|Plum|Rainforest Green|Red|Storm Grey,Home|Bags - Paper Shopping|Natural Kraft Tints Shopping Bags,,,No set.,,"16"" x 6"" x 12 3/8""- 250/case","Natural Kraft Tint Shopping Bags
The beautiful classic colors of our natural kraft tint shopping bags provide you with just the right touch of understated elegance. Natural kraft tint shopping bags are rich colors on natural kraft paper The inside of the bag and twisted paper handles are natural kraft (except on black bags which have matching black handles).
Tinted kraft paper shoppers are made from 100% recycled materials and are recyclable.
Case Pack: 250
Price per case.
Please select color from drop down menu above.
Please call customer service at 1-800-624-6244 for custom printing information.",1,$109.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Natural-Kraft-Tint-Shopping-Bags-Pup/Packaging-Specialties-Hi-Re.jpg?bw=1000&w=1000&bh=1000&h=1000
Rose Gold & Champagne Gift Wrap Paper,B983,Please Select Size,Home|Gift Wrap - Jillson Roberts|Solid Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rose-Gold-Champagne-Gift-Wrap-Paper/B983.jpg?bw=1000&w=1000&bh=1000&h=1000
Rose Gold & Champagne Gift Wrap Paper,B983,"24"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|Solid Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rose-Gold-Champagne-Gift-Wrap-Paper/B983.jpg?bw=1000&w=1000&bh=1000&h=1000
Rose Gold & Champagne Gift Wrap Paper,B983,"24"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|Solid Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rose-Gold-Champagne-Gift-Wrap-Paper/B983.jpg?bw=1000&w=1000&bh=1000&h=1000
Rose Gold & Champagne Gift Wrap Paper,B983,"24"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|Solid Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rose-Gold-Champagne-Gift-Wrap-Paper/B983.jpg?bw=1000&w=1000&bh=1000&h=1000
Rose Gold & Champagne Gift Wrap Paper,B983,"30"" x 208' Quarter Ream / $64.75",Home|Gift Wrap - Jillson Roberts|Solid Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rose-Gold-Champagne-Gift-Wrap-Paper/B983.jpg?bw=1000&w=1000&bh=1000&h=1000
Rose Gold & Champagne Gift Wrap Paper,B983,"30"" x 417' Half Ream / $109.50",Home|Gift Wrap - Jillson Roberts|Solid Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rose-Gold-Champagne-Gift-Wrap-Paper/B983.jpg?bw=1000&w=1000&bh=1000&h=1000
Rose Gold & Champagne Gift Wrap Paper,B983,"30"" x 833' Full Ream / $199.00",Home|Gift Wrap - Jillson Roberts|Solid Gift Wrap Paper,,,No set.,,Available in various sizes.,"Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Rose-Gold-Champagne-Gift-Wrap-Paper/B983.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8920 Gift Wrap (Series 6000),GW-8920 (6000),Please Select Size,Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Everyday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8920-Gift-Wrap-Series-6000/GW-8920.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8920 Gift Wrap (Series 6000),GW-8920 (6000),"24"" x 417' Half Ream / $182.80",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Everyday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8920-Gift-Wrap-Series-6000/GW-8920.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-8920 Gift Wrap (Series 6000),GW-8920 (6000),"24"" x 833' Full Ream / $332.90",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Everyday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-8920-Gift-Wrap-Series-6000/GW-8920.jpg?bw=1000&w=1000&bh=1000&h=1000
Cool Gray Tissue Paper,CT2030-CG,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Solid Color Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 480 sheets/pack","Cool Gray Solid Tissue Paper
SatinWrap Tissue Paper
20"" x 30"" sheet size
480 sheets per ream",1,$29.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Cool-Gray-Tissue-Paper/cool-grey-tissue-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Santa Celebration/Kraft Gift Wrap,X7012 C,Please Select Size,Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Celebration-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-180.gif?bw=1000&w=1000&bh=1000&h=1000
Santa Celebration/Kraft Gift Wrap,X7012 C,"18"" x 417' Half Ream / $119.00",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Celebration-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-180.gif?bw=1000&w=1000&bh=1000&h=1000
Santa Celebration/Kraft Gift Wrap,X7012 C,"18"" x 833' Full Ream / $207.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Celebration-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-180.gif?bw=1000&w=1000&bh=1000&h=1000
Santa Celebration/Kraft Gift Wrap,X7012 C,"24"" x 100' Cutter Box / $38.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Celebration-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-180.gif?bw=1000&w=1000&bh=1000&h=1000
Santa Celebration/Kraft Gift Wrap,X7012 C,"24"" x 417' Half Ream / $111.50",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Celebration-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-180.gif?bw=1000&w=1000&bh=1000&h=1000
Santa Celebration/Kraft Gift Wrap,X7012 C,"24"" x 833' Full Ream / $199.70",Home|Gift Wrap - Shamrock|Christmas Gift Wrap Paper,,,No set.,,Available in various sizes.,"Wholesale Gift Wrap Paper

Theme: Christmas gift wrap paper
Made in USA.
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Santa-Celebration-Kraft-Gift-Wrap/Shamrock-2017-catalog-150dpi-180.gif?bw=1000&w=1000&bh=1000&h=1000
Happy Holidays Gift Wrap Paper,5065,Please Select Size,Home|Equestrian Packaging|Equestrian Gift Wrap,,,No set.,,Available in various sizes.,"Equestrian Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Happy-Holidays-Gift-Wrap-Paper/happy-holidays-gift-wrap-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Happy Holidays Gift Wrap Paper,5065,"24"" x 417' Half Ream / $103.50",Home|Equestrian Packaging|Equestrian Gift Wrap,,,No set.,,Available in various sizes.,"Equestrian Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Happy-Holidays-Gift-Wrap-Paper/happy-holidays-gift-wrap-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Happy Holidays Gift Wrap Paper,5065,"24"" x 833' Full Ream / $195.00",Home|Equestrian Packaging|Equestrian Gift Wrap,,,No set.,,Available in various sizes.,"Equestrian Gift Wrap Paper

Price per roll.",1,See options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Happy-Holidays-Gift-Wrap-Paper/happy-holidays-gift-wrap-paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Metallic Brush Strokes Tissue Paper,367-200B,N|o| |o|p|t|i|o|n,Home|Tissue Paper|Dots/Stripes Tissue Paper - Made in USA,,,No set.,,"20"" x 30"", 200 sheets/pack","200 sheets per package.
20"" x 30"" sheet size.
Price per package.",1,$39.90 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Metallic-Brush-Strokes-Tissue-Paper/Metallic-Brush-Strokes-Tissue-Paper.jpg?bw=1000&w=1000&bh=1000&h=1000
Romo Gift Wrap Paper,915033,N|o| |o|p|t|i|o|n,Home|Gift Wrap - Stewo,,,No set.,,"24"" x 417'","Wholesale Gift Wrap Paper
Stewo Gift Wrap Paper. Made in Switzerland.
24"" x 417'
Price per roll.",1,$196.00 ,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/Romo-Gift-Wrap-Paper/Romo-915003-HR.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-7758 (6000) Gift Wrap Paper,GW-7758 (6000),Please Select Size,Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-7758-6000-Gift-Wrap-Paper/GW-7758.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-7758 (6000) Gift Wrap Paper,GW-7758 (6000),"24"" x 417' Half Ream / $182.80",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-7758-6000-Gift-Wrap-Paper/GW-7758.jpg?bw=1000&w=1000&bh=1000&h=1000
GW-7758 (6000) Gift Wrap Paper,GW-7758 (6000),"24"" x 833' Full Ream / $332.90",Home|Gift Wrap - Sullivan Paper|Sullivan Gift Wrap - Christmas/Holiday,,,No set.,,Available in various sizes.,"Sullivan Gift Wrap Paper
Wholesale Gift Wrap Pricing
Price per roll.",1,See Size Options,,,,,,,http://www.packagingsource.com/resize/Shared/Images/Product/GW-7758-6000-Gift-Wrap-Paper/GW-7758.jpg?bw=1000&w=1000&bh=1000&h=1000
